# Funções extraídas de libfs16.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
00000000002699a8   | _ZN3Cki14CksAudioStreamC1EPKc10CkPathTypeii | Cki::CksAudioStream::CksAudioStream(char const*, CkPathType, int, int)
0000000000273820   | _ZN3Cki10SwapStream9readValueERi         | Cki::SwapStream::readValue(int&)
00000000002d02fc   | _ZN8tinyxml27XMLUtil5ToStrEfPci          | tinyxml2::XMLUtil::ToStr(float, char*, int)
00000000002e33bc   | jinit_forward_dct                        | jinit_forward_dct
000000000030a8d0   | png_set_rgb_to_gray                      | png_set_rgb_to_gray
00000000002220fc   | _ZN20GameStateStartScreenD1Ev            | GameStateStartScreen::~GameStateStartScreen()
0000000000263c3c   | _ZN3Cki13AudioFileInfo10readMp3TagEv     | Cki::AudioFileInfo::readMp3Tag()
00000000002737d8   | _ZN3Cki10SwapStream9readValueERj         | Cki::SwapStream::readValue(unsigned int&)
00000000001a47e0   | _ZN15GameMultiplayerC1Ev                 | GameMultiplayer::GameMultiplayer()
00000000001a4088   | _ZN10GameEntity17createMeshCascadeEN13AnimationDesc4TYPEEPP15MeshTreeElementPP9Matrix4x4Rj | GameEntity::createMeshCascade(AnimationDesc::TYPE, MeshTreeElement**, Matrix4x4**, unsigned int&)
0000000000212d3c   | _ZN13GameStateBase18showIntroTutorialsEv | GameStateBase::showIntroTutorials()
0000000000301060   | png_gamma_16bit_correct                  | png_gamma_16bit_correct
0000000000241920   | _ZNK26AndroidHandheldInputDevice14backKeyPressedEv | AndroidHandheldInputDevice::backKeyPressed() const
000000000036df8c   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7replaceEmmPKc | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::replace(unsigned long, unsigned long, char const*)
00000000002334fc   | _ZNK15b2DistanceJoint10GetAnchorBEv      | b2DistanceJoint::GetAnchorB() const
0000000000267c94   | _ZN3Cki5Sound16get3dAttenuationER17CkAttenuationModeRfS3_S3_ | Cki::Sound::get3dAttenuation(CkAttenuationMode&, float&, float&, float&)
000000000029f6ac   | _ZN15ThreeSliceImageD1Ev                 | ThreeSliceImage::~ThreeSliceImage()
000000000033719c   | _ZNSt6__ndk113basic_ostreamIcNS_11char_traitsIcEEED2Ev | std::__ndk1::basic_ostream<char, std::__ndk1::char_traits<char> >::~basic_ostream()
00000000002f25ec   | jpeg_make_d_derived_tbl                  | jpeg_make_d_derived_tbl
0000000000304740   | png_get_palette_max                      | png_get_palette_max
0000000000239efc   | _ZNK12b2WheelJoint17GetReactionTorqueEf  | b2WheelJoint::GetReactionTorque(float) const
0000000000270a54   | _ZN3Cki5MutexC1Ev                        | Cki::Mutex::Mutex()
00000000001ae9b8   | _ZN3Map19getRefillPlaceAngleEN9FruitUtil10FILL_TYPESEj | Map::getRefillPlaceAngle(FruitUtil::FILL_TYPES, unsigned int)
0000000000235778   | _ZNK12b2MouseJoint16GetReactionForceEf   | b2MouseJoint::GetReactionForce(float) const
000000000034df28   | _ZNKSt6__ndk110moneypunctIwLb0EE16do_negative_signEv | std::__ndk1::moneypunct<wchar_t, false>::do_negative_sign() const
0000000000228208   | _ZNK13b2DynamicTree9GetHeightEv          | b2DynamicTree::GetHeight() const
00000000002505f4   | _ZN3Cki5ArrayINS_6SampleEED1Ev           | Cki::Array<Cki::Sample>::~Array()
0000000000273674   | _ZN3Cki9SubStream6setPosEi               | Cki::SubStream::setPos(int)
0000000000293b1c   | _ZN14MenuButtonBase18setButtonSoundFailE13eSoundAliases | MenuButtonBase::setButtonSoundFail(eSoundAliases)
00000000002d4730   | _ZN8tinyxml28MemPoolTILi72EED2Ev         | tinyxml2::MemPoolT<72>::~MemPoolT()
0000000000330074   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE7sungetcEv | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::sungetc()
00000000002353fc   | _ZNK12b2MouseJoint11GetMaxForceEv        | b2MouseJoint::GetMaxForce() const
00000000003125cc   | png_read_IDAT_data                       | png_read_IDAT_data
000000000032fe2c   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEED1Ev | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::~basic_streambuf()
00000000001cc7fc   | _ZN14TrafficVehicle23enqueueRenderEmissiveABEP5PlaneP24GLESHandheldRenderDevicebP7Texture | TrafficVehicle::enqueueRenderEmissiveAB(Plane*, GLESHandheldRenderDevice*, bool, Texture*)
0000000000222618   | _ZN20GameStateStartScreen10onStateEndEv  | GameStateStartScreen::onStateEnd()
000000000027378c   | _ZN3Cki10SwapStream9readValueERs         | Cki::SwapStream::readValue(short&)
000000000024cc08   | _ZN6CkBank17newBankFromMemoryEPvi        | CkBank::newBankFromMemory(void*, int)
0000000000250ed8   | _ZNK3Cki8BankData10findSampleEPKc        | Cki::BankData::findSample(char const*) const
0000000000273740   | _ZN3Cki10SwapStream9readValueERt         | Cki::SwapStream::readValue(unsigned short&)
00000000002bed1c   | _ZN11BitmapImageC2EPKcPhjN9ImageDesc6ORIGINE | BitmapImage::BitmapImage(char const*, unsigned char*, unsigned int, ImageDesc::ORIGIN)
00000000002d204c   | _ZNK8tinyxml214XMLDeclaration12ShallowCloneEPNS_11XMLDocumentE | tinyxml2::XMLDeclaration::ShallowClone(tinyxml2::XMLDocument*) const
0000000000193ba0   | _ZN12VehicleSound4loadEP13EntityManager  | VehicleSound::load(EntityManager*)
000000000021a0dc   | _ZN10IGameState18wantsToChangeStateEv    | IGameState::wantsToChangeState()
0000000000244dd8   | _ZN24HandheldSystemDeviceBase16saveFilesToCloudEjPPKcPPhPjPbPc | HandheldSystemDeviceBase::saveFilesToCloud(unsigned int, char const**, unsigned char**, unsigned int*, bool*, char*)
0000000000247234   | _ZN15AndroidActivity16destroyGLContextEv | AndroidActivity::destroyGLContext()
000000000026264c   | _ZThn216_NK3Cki17NativeStreamSound15isReadyToDeleteEv | non-virtual thunk to Cki::NativeStreamSound::isReadyToDelete() const
0000000000295090   | _ZN11CloudScreen21setBackButtonCallbackEjjb | CloudScreen::setBackButtonCallback(unsigned int, unsigned int, bool)
0000000000287990   | _ZN8MenuItem7setXPosEff15eTransitionType | MenuItem::setXPos(float, float, eTransitionType)
00000000002a3670   | _ZN12SteeringItemC1Ejii10eAlignmentS0_ii | SteeringItem::SteeringItem(unsigned int, int, int, eAlignment, eAlignment, int, int)
000000000029afb8   | _ZN3HUD11handleInputEN23HandheldInputDeviceBase9TouchDescERjS2_ | HUD::handleInput(HandheldInputDeviceBase::TouchDesc, unsigned int&, unsigned int&)
00000000001a4b34   | _ZN15GameMultiplayer27serverResetClientConnectionEjb | GameMultiplayer::serverResetClientConnection(unsigned int, bool)
0000000000272820   | _ZN3Cki6String6appendERKS0_              | Cki::String::append(Cki::String const&)
00000000002a27d0   | _ZN11MinimapPane22updateVehiclePositionsEjff | MinimapPane::updateVehiclePositions(unsigned int, float, float)
00000000001d686c   | _ZN7Vehicle13canAttachToolEP4Tool        | Vehicle::canAttachTool(Tool*)
000000000024d004   | _ZN3Cki10AudioGraph17consumeGraphTasksEv | Cki::AudioGraph::consumeGraphTasks()
0000000000260474   | _ZN3Cki18GraphOutputAndroidC1Ev          | Cki::GraphOutputAndroid::GraphOutputAndroid()
00000000002738b0   | _ZN3Cki10SwapStream9readValueERx         | Cki::SwapStream::readValue(long long&)
00000000002d3634   | _ZNK8tinyxml210XMLElement13QueryBoolTextEPb | tinyxml2::XMLElement::QueryBoolText(bool*) const
000000000030f120   | png_handle_sBIT                          | png_handle_sBIT
000000000030f338   | png_handle_cHRM                          | png_handle_cHRM
0000000000214724   | _ZN13GameStateBase17showSavegamePopupEv  | GameStateBase::showSavegamePopup()
000000000024f520   | _ZN3Cki4Bank12newBankAsyncEPKc10CkPathTypeii | Cki::Bank::newBankAsync(char const*, CkPathType, int, int)
0000000000268f38   | _ZN3Cki5Mixer9setPausedEb                | Cki::Mixer::setPaused(bool)
000000000027061c   | _ZN3Cki6Logger9closeFileEv               | Cki::Logger::closeFile()
0000000000273868   | _ZN3Cki10SwapStream9readValueERy         | Cki::SwapStream::readValue(unsigned long long&)
00000000002a1794   | _ZN11MinimapPane12getMapCoordsEffRfS0_   | MinimapPane::getMapCoords(float, float, float&, float&)
000000000029760c   | _ZN11RangeButton21setLeftButtonCallbackEjj | RangeButton::setLeftButtonCallback(unsigned int, unsigned int)
0000000000295bec   | _ZN11SaveGameBoxD2Ev                     | SaveGameBox::~SaveGameBox()
00000000002fe50c   | png_colorspace_set_chromaticities        | png_colorspace_set_chromaticities
000000000034175c   | _ZNKSt6__ndk17num_getIwNS_19istreambuf_iteratorIwNS_11char_traitsIwEEEEE17__do_get_unsignedItEES4_S4_S4_RNS_8ios_baseERjRT_ | std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > std::__ndk1::num_get<wchar_t, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > >::__do_get_unsigned<unsigned short>(std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, std::__ndk1::ios_base&, unsigned int&, unsigned short&) const
00000000001b8ef4   | _ZN10PathFinder23setupAStarFromSplineCVsEv | PathFinder::setupAStarFromSplineCVs()
000000000021bdc4   | _ZN23GameStateInGameSettingsD2Ev         | GameStateInGameSettings::~GameStateInGameSettings()
0000000000244d00   | _ZN24HandheldSystemDeviceBase18triggerOutOfMemoryEv | HandheldSystemDeviceBase::triggerOutOfMemory()
000000000026543c   | _ZN3Cki4ListINS_12SharedBufferELi0EED2Ev | Cki::List<Cki::SharedBuffer, 0>::~List()
00000000002b24bc   | _ZN13NewHelpScreenD1Ev                   | NewHelpScreen::~NewHelpScreen()
0000000000316834   | png_write_rows                           | png_write_rows
00000000001c94a8   | _ZN4Tool16setBaleFillTypesEjPN9FruitUtil9BALE_TYPEE | Tool::setBaleFillTypes(unsigned int, FruitUtil::BALE_TYPE*)
00000000002403b4   | _ZN17CricketCustomFileD0Ev               | CricketCustomFile::~CricketCustomFile()
0000000000266c68   | _ZNK3Cki5Sound7isReadyEv                 | Cki::Sound::isReady() const
00000000003143e4   | png_set_pHYs                             | png_set_pHYs
000000000034e170   | _ZNKSt6__ndk117moneypunct_bynameIwLb0EE14do_curr_symbolEv | std::__ndk1::moneypunct_byname<wchar_t, false>::do_curr_symbol() const
00000000002b257c   | _ZN13NewHelpScreen13goPageForwardEv      | NewHelpScreen::goPageForward()
0000000000281720   | ogg_stream_flush_fill                    | ogg_stream_flush_fill
00000000002fd31c   | jpeg_mem_term                            | jpeg_mem_term
0000000000251784   | _ZNK3Cki12BufferSource13getSampleInfoEv  | Cki::BufferSource::getSampleInfo() const
00000000002600c8   | _ZN3Cki22GraphOutputJavaAndroid9startImplEv | Cki::GraphOutputJavaAndroid::startImpl()
00000000002736f0   | _ZNK3Cki10SwapStream7getSizeEv           | Cki::SwapStream::getSize() const
0000000000377460   | _ZNSt6__ndk112future_errorC2ENS_10error_codeE | std::__ndk1::future_error::future_error(std::__ndk1::error_code)
000000000021b86c   | _ZN25GameStateFrontEndSettings7initGUIEP18GUIResourceManagerP14MenuBackground | GameStateFrontEndSettings::initGUI(GUIResourceManager*, MenuBackground*)
00000000001bc028   | _ZN23PhysicsOverlapCallbacksD0Ev         | PhysicsOverlapCallbacks::~PhysicsOverlapCallbacks()
0000000000194a84   | _ZN12VehicleSound15setMasterVolumeEf     | VehicleSound::setMasterVolume(float)
0000000000219b88   | _ZNSt6__ndk16__treeINS_12__value_typeIjN7Vehicle11WarningData12sWarningDataEEENS_19__map_value_compareIjS5_NS_4lessIjEELb1EEENS_9allocatorIS5_EEE7destroyEPNS_11__tree_nodeIS5_PvEE | std::__ndk1::__tree<std::__ndk1::__value_type<unsigned int, Vehicle::WarningData::sWarningData>, std::__ndk1::__map_value_compare<unsigned int, std::__ndk1::__value_type<unsigned int, Vehicle::WarningData::sWarningData>, std::__ndk1::less<unsigned int>, true>, std::__ndk1::allocator<std::__ndk1::__value_type<unsigned int, Vehicle::WarningData::sWarningData> > >::destroy(std::__ndk1::__tree_node<std::__ndk1::__value_type<unsigned int, Vehicle::WarningData::sWarningData>, void*>*)
000000000034ddf8   | _ZNKSt6__ndk110moneypunctIcLb0EE14do_curr_symbolEv | std::__ndk1::moneypunct<char, false>::do_curr_symbol() const
0000000000364004   | _ZNKSt6__ndk120__time_get_c_storageIcE3__XEv | std::__ndk1::__time_get_c_storage<char>::__X() const
00000000001fc588   | _ZN13GameStateBase22processDialogYesButtonEj | GameStateBase::processDialogYesButton(unsigned int)
000000000027da28   | res0_look                                | res0_look
00000000002aeef4   | _ZN15LoadSavesScreen13processOnPushEP7Adapter | LoadSavesScreen::processOnPush(Adapter*)
000000000033032c   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE5imbueERKNS_6localeE | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::imbue(std::__ndk1::locale const&)
000000000025db8c   | _ZN3Cki21BiquadFilterProcessorC2Ev       | Cki::BiquadFilterProcessor::BiquadFilterProcessor()
00000000002461bc   | _ZN27AndroidHandheldSystemDevice28requestCurrentThreadRendererEj | AndroidHandheldSystemDevice::requestCurrentThreadRenderer(unsigned int)
000000000025e360   | _ZN3Cki21BiquadFilterProcessor11process_sseEPiS1_i | Cki::BiquadFilterProcessor::process_sse(int*, int*, int)
000000000026caa8   | _ZN3Cki17VorbisAudioStreamD0Ev           | Cki::VorbisAudioStream::~VorbisAudioStream()
0000000000286800   | _ZN8MenuItem28setNeedToCalculateTransformsEb | MenuItem::setNeedToCalculateTransforms(bool)
000000000031217c   | png_do_read_interlace                    | png_do_read_interlace
000000000032f5c4   | _ZNSt6__ndk19basic_iosIwNS_11char_traitsIwEEED1Ev | std::__ndk1::basic_ios<wchar_t, std::__ndk1::char_traits<wchar_t> >::~basic_ios()
0000000000378ab8   | __cxa_get_globals                        | __cxa_get_globals
00000000002324b0   | _ZN16b2PolygonContact7DestroyEP9b2ContactP16b2BlockAllocator | b2PolygonContact::Destroy(b2Contact*, b2BlockAllocator*)
0000000000243d58   | _ZN25GenericHandheldWifiServer14startAcceptingEv | GenericHandheldWifiServer::startAccepting()
000000000027158c   | _ZN3Cki10ReadStream7getSizeEPKc10CkPathType | Cki::ReadStream::getSize(char const*, CkPathType)
0000000000272364   | _ZN3Cki6StringC2ERKS0_                   | Cki::String::String(Cki::String const&)
00000000002731f4   | _ZNK3Cki6StringeqERKS0_                  | Cki::String::operator==(Cki::String const&) const
0000000000294494   | _ZN16ChooseModeScreen23setAchievementsCallbackEjj | ChooseModeScreen::setAchievementsCallback(unsigned int, unsigned int)
0000000000238b9c   | _ZN11b2WeldJointC2EPK14b2WeldJointDef    | b2WeldJoint::b2WeldJoint(b2WeldJointDef const*)
000000000024ddf4   | _ZN3Cki5Audio16platformShutdownEv        | Cki::Audio::platformShutdown()
00000000002bbb8c   | _ZN11StartScreen21setBackButtonCallbackEjjb | StartScreen::setBackButtonCallback(unsigned int, unsigned int, bool)
0000000000370658   | _ZNKSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE2atEm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::at(unsigned long) const
00000000002d4da8   | _ZNK8tinyxml211XMLDocument5PrintEPNS_10XMLPrinterE | tinyxml2::XMLDocument::Print(tinyxml2::XMLPrinter*) const
000000000023a1e0   | _ZN24HandheldRenderDeviceBase31isNormalMappingDisabledEnforcedEv | HandheldRenderDeviceBase::isNormalMappingDisabledEnforced()
0000000000244a20   | _ZN30AndroidHandheldBluetoothClient7receiveEPhRj | AndroidHandheldBluetoothClient::receive(unsigned char*, unsigned int&)
0000000000315450   | png_set_packswap                         | png_set_packswap
0000000000227434   | _ZN13b2DynamicTreeD2Ev                   | b2DynamicTree::~b2DynamicTree()
000000000025ad90   | _ZN3Cki9EffectBusD1Ev                    | Cki::EffectBus::~EffectBus()
00000000002bfe2c   | _ZN10ImageScaleC1Ev                      | ImageScale::ImageScale()
00000000001a4de4   | _ZN15GameMultiplayer18handleReceivedDataEjPhj | GameMultiplayer::handleReceivedData(unsigned int, unsigned char*, unsigned int)
00000000001fa308   | _ZN13GameStateBase16checkPerformanceEf   | GameStateBase::checkPerformance(float)
0000000000236a68   | _ZN13b2PulleyJointC1EPK16b2PulleyJointDef | b2PulleyJoint::b2PulleyJoint(b2PulleyJointDef const*)
0000000000235740   | _ZNK12b2MouseJoint10GetAnchorAEv         | b2MouseJoint::GetAnchorA() const
00000000002c39b0   | _ZN9ImageUtil28antiAliasedEuclideanDistanceEPKfS1_S1_jiiiii | ImageUtil::antiAliasedEuclideanDistance(float const*, float const*, float const*, unsigned int, int, int, int, int, int)
000000000036296c   | _ZNSt6__ndk18numpunctIcED2Ev             | std::__ndk1::numpunct<char>::~numpunct()
000000000023d128   | _ZN24GLESHandheldRenderDevice11bindCubeMapEj | GLESHandheldRenderDevice::bindCubeMap(unsigned int)
000000000030a730   | png_set_expand_16                        | png_set_expand_16
0000000000283ec0   | _ZN7Adapter11sendMessageENS_11eCallbackIDEi | Adapter::sendMessage(Adapter::eCallbackID, int)
0000000000292e7c   | _ZN14MenuButtonBaseD1Ev                  | MenuButtonBase::~MenuButtonBase()
000000000036e124   | _ZNKSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE17find_first_not_ofEPKcmm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::find_first_not_of(char const*, unsigned long, unsigned long) const
000000000021a310   | _ZN16GameStateCredits7initGUIEP18GUIResourceManager | GameStateCredits::initGUI(GUIResourceManager*)
000000000021fc40   | _ZN20GameStateMultiplayer13mpUseSaveSlotEj | GameStateMultiplayer::mpUseSaveSlot(unsigned int)
00000000002aef78   | _ZN15LoadSavesScreen17setSlot1CallbacksEjjjj | LoadSavesScreen::setSlot1Callbacks(unsigned int, unsigned int, unsigned int, unsigned int)
0000000000286850   | _ZN8MenuItem28getNeedToCalculateTransformsEv | MenuItem::getNeedToCalculateTransforms()
00000000001f69b0   | _ZN13GameStateBase8activateEv            | GameStateBase::activate()
000000000026af18   | _ZN3Cki10SourceNode7executeEiNS_12CommandParamES1_ | Cki::SourceNode::execute(int, Cki::CommandParam, Cki::CommandParam)
00000000002a4188   | _ZN16AcceleratorLever15resetYPosSoftlyEv | AcceleratorLever::resetYPosSoftly()
0000000000212164   | _ZN13GameStateBase7addTreeERK7Vector3f   | GameStateBase::addTree(Vector3 const&, float)
000000000025a740   | _ZN3Cki4ListINS_9EffectBusELi0EE8getFirstEv | Cki::List<Cki::EffectBus, 0>::getFirst()
000000000025c2b8   | _ZN3Cki13EffectBusNode5resetEv           | Cki::EffectBusNode::reset()
00000000001b35c8   | _ZN13NewHelpSystem4loadEPKc              | NewHelpSystem::load(char const*)
0000000000287390   | _ZN8MenuItem20hasAChangingPropertyEv     | MenuItem::hasAChangingProperty()
0000000000314728   | png_set_text                             | png_set_text
00000000003175b8   | png_set_compression_strategy             | png_set_compression_strategy
00000000002324e8   | _ZN16b2PolygonContactC2EP9b2FixtureS1_   | b2PolygonContact::b2PolygonContact(b2Fixture*, b2Fixture*)
000000000025178c   | _ZNK3Cki12BufferSource8isInitedEv        | Cki::BufferSource::isInited() const
00000000002acb9c   | _ZN14LargeMapScreen17resetDiscreteZoomEv | LargeMapScreen::resetDiscreteZoom()
000000000023960c   | _ZN15b2WheelJointDef10InitializeEP6b2BodyS1_RK6b2Vec2S4_ | b2WheelJointDef::Initialize(b2Body*, b2Body*, b2Vec2 const&, b2Vec2 const&)
000000000026b18c   | _ZN3Cki9Resampler10resetStateEv          | Cki::Resampler::resetState()
000000000026b8fc   | _ZN3Cki12StreamSourceC1EPNS_11AudioStreamE | Cki::StreamSource::StreamSource(Cki::AudioStream*)
00000000001bfe38   | _ZN5Stats9serializeEP11GsBitStreamb      | Stats::serialize(GsBitStream*, bool)
00000000001c39a8   | _ZN16TireTrackManager7initMapEP3Map      | TireTrackManager::initMap(Map*)
00000000001cd828   | _ZN12TreeStanding19calculateTreeHeightEv | TreeStanding::calculateTreeHeight()
0000000000262b74   | _ZNK3Cki17NativeStreamSound11getChannelsEv | Cki::NativeStreamSound::getChannels() const
00000000002b3eac   | _ZN12PricesScreen21setBackButtonCallbackEjjb | PricesScreen::setBackButtonCallback(unsigned int, unsigned int, bool)
000000000025e054   | _ZN3Cki21BiquadFilterProcessor15process_defaultEPfS1_i | Cki::BiquadFilterProcessor::process_default(float*, float*, int)
000000000025c244   | _ZN3Cki13EffectBusNode12removeEffectEPNS_6EffectE | Cki::EffectBusNode::removeEffect(Cki::Effect*)
00000000002d38dc   | _ZN8tinyxml28MemPoolTILi72EE5AllocEv     | tinyxml2::MemPoolT<72>::Alloc()
00000000003626cc   | _ZNKSt6__ndk120__codecvt_utf8_utf16IDiE6do_outER9mbstate_tPKDiS5_RS5_PcS7_RS7_ | std::__ndk1::__codecvt_utf8_utf16<char32_t>::do_out(mbstate_t&, char32_t const*, char32_t const*, char32_t const*&, char*, char*, char*&) const
00000000001dbda4   | _ZN7Vehicle15aiSetSteerAngleERf          | Vehicle::aiSetSteerAngle(float&)
0000000000233634   | _ZN11b2GearJointC1EPK14b2GearJointDef    | b2GearJoint::b2GearJoint(b2GearJointDef const*)
00000000002584a8   | _ZN3Cki9AudioUtil25convertToStereoScale_neonEPKfPfif | Cki::AudioUtil::convertToStereoScale_neon(float const*, float*, int, float)
00000000002b7eac   | _ZN10ShopScreen15updateGUIValuesEfP7Adapter | ShopScreen::updateGUIValues(float, Adapter*)
00000000002ce94c   | _ZN10StringUtil7stristrEPKcS1_           | StringUtil::stristr(char const*, char const*)
00000000002d4914   | _ZN8tinyxml211XMLDocument8LoadFileEPKc   | tinyxml2::XMLDocument::LoadFile(char const*)
0000000000316df0   | png_set_filter                           | png_set_filter
000000000019c988   | _ZN5Field9serializeEPh                   | Field::serialize(unsigned char*)
00000000001a1a8c   | _ZN10GameEntity14loadGameEntityER14GameEntityDescP7b2WorldP13EntityManager7Vector3fffP16TireTrackManagerP21ParticleSystemManagerP16GameEventManagerP3MapP5Stats | GameEntity::loadGameEntity(GameEntityDesc&, b2World*, EntityManager*, Vector3, float, float, float, TireTrackManager*, ParticleSystemManager*, GameEventManager*, Map*, Stats*)
000000000036f8bc   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::append(char const*)
0000000000235638   | _ZN12b2MouseJoint24SolveVelocityConstraintsERK12b2SolverData | b2MouseJoint::SolveVelocityConstraints(b2SolverData const&)
000000000024f200   | _ZN3Cki4Bank10findSampleEPKcPPS0_        | Cki::Bank::findSample(char const*, Cki::Bank**)
000000000026d4f4   | _ZN3Cki12AssetManager4readEPNS0_6AAssetEPvm | Cki::AssetManager::read(Cki::AssetManager::AAsset*, void*, unsigned long)
00000000002ac490   | _ZN14LargeMapScreen17getMapImageCoordsEffRfS0_ | LargeMapScreen::getMapImageCoords(float, float, float&, float&)
00000000002272d0   | _ZN12b2BroadPhase13QueryCallbackEi       | b2BroadPhase::QueryCallback(int)
0000000000293340   | _ZN14MenuButtonBase14getButtonStateEv    | MenuButtonBase::getButtonState()
0000000000300fa4   | png_gamma_significant                    | png_gamma_significant
000000000025d7c0   | _ZN3Cki6Effect20registerCustomEffectEiPFP17CkEffectProcessorPvE | Cki::Effect::registerCustomEffect(int, CkEffectProcessor* (*)(void*))
000000000035cfbc   | _ZNKSt6__ndk15ctypeIwE10do_toupperEw     | std::__ndk1::ctype<wchar_t>::do_toupper(wchar_t) const
00000000001a6e60   | _ZN15GameMultiplayer24serverSetSavegameTimeoutEj | GameMultiplayer::serverSetSavegameTimeout(unsigned int)
000000000025c8dc   | _ZN3Cki7ProxiedINS_6EffectEED2Ev         | Cki::Proxied<Cki::Effect>::~Proxied()
000000000036d630   | _ZdaPvmSt11align_val_t                   | operator delete[](void*, unsigned long, std::align_val_t)
000000000026d024   | _ZN3Cki9WavWriterD0Ev                    | Cki::WavWriter::~WavWriter()
0000000000330b78   | _ZNSt6__ndk113basic_istreamIcNS_11char_traitsIcEEErsEPFRNS_8ios_baseES5_E | std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >::operator>>(std::__ndk1::ios_base& (*)(std::__ndk1::ios_base&))
000000000036288c   | _ZNSt6__ndk116__narrow_to_utf8ILm32EED0Ev | std::__ndk1::__narrow_to_utf8<32ul>::~__narrow_to_utf8()
00000000001dc4e8   | _ZN7Vehicle21aiDoLowLoaderSteeringE8PlayModefRfS1_S1_ | Vehicle::aiDoLowLoaderSteering(PlayMode, float, float&, float&, float&)
0000000000235338   | _ZN12b2MouseJointC1EPK15b2MouseJointDef  | b2MouseJoint::b2MouseJoint(b2MouseJointDef const*)
0000000000255814   | _ZN3Cki9AudioUtil19monoPanRamp_defaultEPKiPiiRKNS_12VolumeMatrixERS4_f | Cki::AudioUtil::monoPanRamp_default(int const*, int*, int, Cki::VolumeMatrix const&, Cki::VolumeMatrix&, float)
0000000000275124   | _ZN3Cki6Thread7sleepMsEi                 | Cki::Thread::sleepMs(int)
00000000002511f0   | _ZN3Cki9BankSoundD0Ev                    | Cki::BankSound::~BankSound()
00000000002677c4   | _ZN3Cki5Sound12setNextSoundEP7CkSound    | Cki::Sound::setNextSound(CkSound*)
00000000002711c0   | _ZNK3Cki4Path12getExtensionEv            | Cki::Path::getExtension() const
000000000028e9b4   | _Z12gui_GetImage13eImageAliases          | gui_GetImage(eImageAliases)
00000000002d01f8   | _ZN8tinyxml27XMLUtil5ToStrEiPci          | tinyxml2::XMLUtil::ToStr(int, char*, int)
00000000002f6878   | jinit_upsampler                          | jinit_upsampler
000000000036019c   | _ZNKSt6__ndk17codecvtIDic9mbstate_tE5do_inERS1_PKcS5_RS5_PDiS7_RS7_ | std::__ndk1::codecvt<char32_t, char, mbstate_t>::do_in(mbstate_t&, char const*, char const*, char const*&, char32_t*, char32_t*, char32_t*&) const
0000000000244440   | _ZN25GenericHandheldWifiServer4sendEPKhjjPb | GenericHandheldWifiServer::send(unsigned char const*, unsigned int, unsigned int, bool*)
000000000024bac0   | _ZN26AndroidRewardedAdsProvider16_setRewardStatusEb | AndroidRewardedAdsProvider::_setRewardStatus(bool)
0000000000268834   | _ZN3Cki7ProxiedINS_5MixerEE17setProxyCallbacksEPFvPS1_PvES6_S4_ | Cki::Proxied<Cki::Mixer>::setProxyCallbacks(void (*)(Cki::Mixer*, void*), void (*)(Cki::Mixer*, void*), void*)
0000000000198d1c   | _ZN4Cows24enqueueRenderTransparentER10RenderArgsP24GLESHandheldRenderDevice | Cows::enqueueRenderTransparent(RenderArgs&, GLESHandheldRenderDevice*)
00000000001c0628   | _ZN7TipSite4loadEjffRK7Vector3jP3MapP13EntityManager | TipSite::load(unsigned int, float, float, Vector3 const&, unsigned int, Map*, EntityManager*)
0000000000284f44   | _ZN18GUIResourceManager11getBoldFontEv   | GUIResourceManager::getBoldFont()
